Seqname,Source,FeatureType,Start,End,Score,Strand,Frame,x1,x2,Name,x3,Gene,gene_type,x5,x6
NC_017628.1,RefSeq,gene,2400026,2400991,.,+,.,gene-ECOK1_RS12175,yegV,Gene,yegV,protein_coding,ECOK1_RS12175,ECOK1_2331,gene-ECOK1_RS12175
NC_017628.1,RefSeq,gene,2400965,2401711,.,-,.,gene-ECOK1_RS12180,yegW,Gene,yegW,protein_coding,ECOK1_RS12180,ECOK1_2330,gene-ECOK1_RS12180
NC_017628.1,RefSeq,gene,2401763,2402581,.,-,.,gene-ECOK1_RS12185,yegX,Gene,yegX,protein_coding,ECOK1_RS12185,ECOK1_2332,gene-ECOK1_RS12185
NC_017628.1,RefSeq,gene,2402646,2403446,.,-,.,gene-ECOK1_RS12190,thiD,Gene,thiD,protein_coding,ECOK1_RS12190,ECOK1_2333,gene-ECOK1_RS12190
NC_017628.1,RefSeq,gene,2403443,2404231,.,-,.,gene-ECOK1_RS12195,thiM,Gene,thiM,protein_coding,ECOK1_RS12195,ECOK1_2334,gene-ECOK1_RS12195
NC_017628.1,RefSeq,gene,2404454,2404726,.,-,.,gene-ECOK1_RS12200,rcnR,Gene,rcnR,protein_coding,ECOK1_RS12200,ECOK1_2335,gene-ECOK1_RS12200
NC_017628.1,RefSeq,gene,2404847,2405671,.,+,.,gene-ECOK1_RS12205,rcnA,Gene,rcnA,protein_coding,ECOK1_RS12205,ECOK1_2336,gene-ECOK1_RS12205
NC_017628.1,RefSeq,gene,2405890,2406228,.,+,.,gene-ECOK1_RS12210,rcnB,Gene,rcnB,protein_coding,ECOK1_RS12210,ECOK1_2337,gene-ECOK1_RS12210
NC_017628.1,RefSeq,gene,2406310,2407344,.,-,.,gene-ECOK1_RS12215,yehA,Gene,yehA,protein_coding,ECOK1_RS12215,ECOK1_2338,gene-ECOK1_RS12215
NC_017628.1,RefSeq,gene,2407360,2409840,.,-,.,gene-ECOK1_RS12220,yehB,Gene,yehB,protein_coding,ECOK1_RS12220,ECOK1_2339,gene-ECOK1_RS12220
NC_017628.1,RefSeq,gene,2409856,2410530,.,-,.,gene-ECOK1_RS12225,yehC,Gene,yehC,protein_coding,ECOK1_RS12225,ECOK1_2340,gene-ECOK1_RS12225
NC_017628.1,RefSeq,gene,2410611,2411153,.,-,.,gene-ECOK1_RS12230,yehD,Gene,yehD,protein_coding,ECOK1_RS12230,ECOK1_2341,gene-ECOK1_RS12230
NC_017628.1,RefSeq,gene,2411446,2411727,.,-,.,gene-ECOK1_RS12240,yehE,Gene,yehE,protein_coding,ECOK1_RS12240,ECOK1_2342,gene-ECOK1_RS12240
NC_017628.1,RefSeq,gene,2411990,2413099,.,-,.,gene-ECOK1_RS12245,apbC,Gene,apbC,protein_coding,ECOK1_RS12245,ECOK1_2343,gene-ECOK1_RS12245
NC_017628.1,RefSeq,gene,2413231,2415264,.,+,.,gene-ECOK1_RS12250,metG,Gene,metG,protein_coding,ECOK1_RS12250,ECOK1_2344,gene-ECOK1_RS12250
NC_017628.1,RefSeq,gene,2415405,2419193,.,+,.,gene-ECOK1_RS12255,ECOK1_RS12255,Gene,protein_coding,ECOK1_RS12255,ECOK1_2345,gene-ECOK1_RS12255,ECOK1_RS12255
NC_017628.1,RefSeq,gene,2423991,2425079,.,+,.,gene-ECOK1_RS12275,yehL,Gene,yehL,protein_coding,ECOK1_RS12275,ECOK1_2349,gene-ECOK1_RS12275
NC_017628.1,RefSeq,gene,2425086,2427362,.,+,.,gene-ECOK1_RS12280,yehM,Gene,yehM,protein_coding,ECOK1_RS12280,ECOK1_2350,gene-ECOK1_RS12280
NC_017628.1,RefSeq,gene,2427355,2428491,.,+,.,gene-ECOK1_RS12285,yehP,Gene,yehP,protein_coding,ECOK1_RS12285,ECOK1_2351,gene-ECOK1_RS12285
NC_017628.1,RefSeq,gene,2428488,2430491,.,+,.,gene-ECOK1_RS12290,yehQ,Gene,yehQ,protein_coding,ECOK1_RS12290,ECOK1_2352,gene-ECOK1_RS12290
NC_017628.1,RefSeq,gene,2430616,2431077,.,+,.,gene-ECOK1_RS12295,yehR,Gene,yehR,protein_coding,ECOK1_RS12295,ECOK1_2353,gene-ECOK1_RS12295
NC_017628.1,RefSeq,gene,2431118,2431588,.,-,.,gene-ECOK1_RS12300,yehS,Gene,yehS,protein_coding,ECOK1_RS12300,ECOK1_2354,gene-ECOK1_RS12300
NC_017628.1,RefSeq,gene,2431635,2432354,.,-,.,gene-ECOK1_RS12305,btsR,Gene,btsR,protein_coding,yehT,ECOK1_RS12305,ECOK1_2355
NC_017628.1,RefSeq,gene,2432351,2434036,.,-,.,gene-ECOK1_RS12310,btsS,Gene,btsS,protein_coding,ECOK1_RS12310,ECOK1_2356,gene-ECOK1_RS12310
NC_017628.1,RefSeq,gene,2434258,2434989,.,+,.,gene-ECOK1_RS12315,mlrA,Gene,mlrA,protein_coding,ECOK1_RS12315,ECOK1_2357,gene-ECOK1_RS12315
NC_017628.1,RefSeq,gene,2435049,2435156,.,+,.,gene-ECOK1_RS12320,yohO,Gene,yohO,protein_coding,ECOK1_RS12320,gene-ECOK1_RS12320,yohO
NC_017628.1,RefSeq,gene,2435137,2435868,.,-,.,gene-ECOK1_RS12325,yehW,Gene,yehW,protein_coding,ECOK1_RS12325,ECOK1_2358,gene-ECOK1_RS12325
NC_017628.1,RefSeq,gene,2435873,2436799,.,-,.,gene-ECOK1_RS12330,yehX,Gene,yehX,protein_coding,ECOK1_RS12330,ECOK1_2359,gene-ECOK1_RS12330
NC_017628.1,RefSeq,gene,2436792,2437949,.,-,.,gene-ECOK1_RS12335,yehY,Gene,yehY,protein_coding,ECOK1_RS12335,ECOK1_2360,gene-ECOK1_RS12335
NC_017628.1,RefSeq,gene,2437956,2438873,.,-,.,gene-ECOK1_RS12340,osmF,Gene,osmF,protein_coding,ECOK1_RS12340,ECOK1_2361,gene-ECOK1_RS12340
NC_017628.1,RefSeq,gene,2439063,2441360,.,-,.,gene-ECOK1_RS12345,bglX,Gene,bglX,protein_coding,ECOK1_RS12345,ECOK1_2363,gene-ECOK1_RS12345
NC_017628.1,RefSeq,gene,2441556,2443271,.,+,.,gene-ECOK1_RS12350,dld,Gene,dld,protein_coding,ECOK1_RS12350,ECOK1_2364,gene-ECOK1_RS12350
NC_017628.1,RefSeq,gene,2443310,2444242,.,-,.,gene-ECOK1_RS12355,pbpG,Gene,pbpG,protein_coding,ECOK1_RS12355,ECOK1_2365,gene-ECOK1_RS12355
NC_017628.1,RefSeq,gene,2444416,2445003,.,-,.,gene-ECOK1_RS12360,yohC,Gene,yohC,protein_coding,ECOK1_RS12360,ECOK1_2366,gene-ECOK1_RS12360
NC_017628.1,RefSeq,gene,2445173,2445751,.,+,.,gene-ECOK1_RS12365,yohD,Gene,yohD,protein_coding,ECOK1_RS12365,ECOK1_2367,gene-ECOK1_RS12365
NC_017628.1,RefSeq,gene,2445871,2446632,.,-,.,gene-ECOK1_RS12370,yohF,Gene,yohF,protein_coding,ECOK1_RS12370,ECOK1_2368,gene-ECOK1_RS12370
NC_017628.1,RefSeq,gene,2446685,2448121,.,-,.,gene-ECOK1_RS12375,mdtQ,Gene,mdtQ,protein_coding,ECOK1_RS12375,ECOK1_2369,gene-ECOK1_RS12375
NC_017628.1,RefSeq,gene,2448345,2448428,.,+,.,gene-ECOK1_RS12380,yohP,Gene,yohP,protein_coding,ECOK1_RS12380,gene-ECOK1_RS12380,yohP
NC_017628.1,RefSeq,gene,2448816,2449766,.,-,.,gene-ECOK1_RS12385,dusC,Gene,dusC,protein_coding,ECOK1_RS12385,ECOK1_2370,gene-ECOK1_RS12385
NC_017628.1,RefSeq,gene,2450005,2450403,.,+,.,gene-ECOK1_RS12390,yohJ,Gene,yohJ,protein_coding,ECOK1_RS12390,ECOK1_2371,gene-ECOK1_RS12390
NC_017628.1,RefSeq,gene,2450400,2451095,.,+,.,gene-ECOK1_RS12395,yohK,Gene,yohK,protein_coding,ECOK1_RS12395,ECOK1_2372,gene-ECOK1_RS12395
NC_017628.1,RefSeq,gene,2451225,2452109,.,+,.,gene-ECOK1_RS12400,cdd,Gene,cdd,protein_coding,ECOK1_RS12400,ECOK1_2373,gene-ECOK1_RS12400
NC_017628.1,RefSeq,gene,2452259,2452978,.,+,.,gene-ECOK1_RS12405,sanA,Gene,sanA,protein_coding,ECOK1_RS12405,ECOK1_2374,gene-ECOK1_RS12405
NC_017628.1,RefSeq,gene,2452981,2453220,.,+,.,gene-ECOK1_RS12410,yeiS,Gene,yeiS,protein_coding,ECOK1_RS12410,ECOK1_2375,gene-ECOK1_RS12410
NC_017628.1,RefSeq,gene,2453414,2454652,.,+,.,gene-ECOK1_RS12415,preT,Gene,preT,protein_coding,ECOK1_RS12415,ECOK1_2376,gene-ECOK1_RS12415
NC_017628.1,RefSeq,gene,2454646,2455881,.,+,.,gene-ECOK1_RS12420,preA,Gene,preA,protein_coding,ECOK1_RS12420,ECOK1_2377,gene-ECOK1_RS12420
NC_017628.1,RefSeq,gene,2456124,2457134,.,-,.,gene-ECOK1_RS12425,mglC,Gene,mglC,protein_coding,ECOK1_RS12425,ECOK1_2379,gene-ECOK1_RS12425
NC_017628.1,RefSeq,gene,2457150,2458670,.,-,.,gene-ECOK1_RS12430,mglA,Gene,mglA,protein_coding,ECOK1_RS12430,ECOK1_2380,gene-ECOK1_RS12430
NC_017628.1,RefSeq,gene,2458731,2459729,.,-,.,gene-ECOK1_RS12435,mglB,Gene,mglB,protein_coding,ECOK1_RS12435,ECOK1_2381,gene-ECOK1_RS12435
NC_017628.1,RefSeq,gene,2460009,2461049,.,-,.,gene-ECOK1_RS12440,galS,Gene,galS,protein_coding,ECOK1_RS12440,ECOK1_2382,gene-ECOK1_RS12440
NC_017628.1,RefSeq,gene,2461191,2462348,.,-,.,gene-ECOK1_RS12450,yeiB,Gene,yeiB,protein_coding,ECOK1_RS12450,ECOK1_2383,gene-ECOK1_RS12450
NC_017628.1,RefSeq,gene,2462365,2463033,.,-,.,gene-ECOK1_RS12455,folE,Gene,folE,protein_coding,ECOK1_RS12455,ECOK1_2384,gene-ECOK1_RS12455
NC_017628.1,RefSeq,gene,2463291,2464127,.,+,.,gene-ECOK1_RS12465,yeiG,Gene,yeiG,protein_coding,ECOK1_RS12465,ECOK1_2386,gene-ECOK1_RS12465
NC_017628.1,RefSeq,gene,2464159,2466150,.,-,.,gene-ECOK1_RS12470,cirA,Gene,cirA,protein_coding,ECOK1_RS12470,ECOK1_2387,gene-ECOK1_RS12470
NC_017628.1,RefSeq,gene,2466442,2467911,.,-,.,gene-ECOK1_RS12480,lysP,Gene,lysP,protein_coding,ECOK1_RS12480,ECOK1_2388,gene-ECOK1_RS12480
NC_017628.1,RefSeq,gene,2468116,2468997,.,-,.,gene-ECOK1_RS12485,yieE,Gene,yieE,protein_coding,ECOK1_RS12485,ECOK1_2389,gene-ECOK1_RS12485
NC_017628.1,RefSeq,gene,2469096,2470145,.,+,.,gene-ECOK1_RS12490,yeiH,Gene,yeiH,protein_coding,ECOK1_RS12490,ECOK1_2390,gene-ECOK1_RS12490
NC_017628.1,RefSeq,gene,2470219,2471076,.,+,.,gene-ECOK1_RS12495,nfo,Gene,nfo,protein_coding,ECOK1_RS12495,ECOK1_2391,gene-ECOK1_RS12495
NC_017628.1,RefSeq,gene,2471080,2472168,.,+,.,gene-ECOK1_RS12500,ECOK1_RS12500,Gene,protein_coding,ECOK1_RS12500,ECOK1_2392,gene-ECOK1_RS12500,ECOK1_RS12500
NC_017628.1,RefSeq,gene,2472436,2473377,.,-,.,gene-ECOK1_RS12505,rihB,Gene,rihB,protein_coding,ECOK1_RS12505,ECOK1_2394,gene-ECOK1_RS12505
NC_017628.1,RefSeq,gene,2473507,2474205,.,+,.,gene-ECOK1_RS12510,yeiL,Gene,yeiL,protein_coding,ECOK1_RS12510,ECOK1_2395,gene-ECOK1_RS12510
NC_017628.1,RefSeq,gene,2474272,2475522,.,-,.,gene-ECOK1_RS12515,psuT,Gene,psuT,protein_coding,ECOK1_RS12515,ECOK1_2396,gene-ECOK1_RS12515
NC_017628.1,RefSeq,gene,2475616,2476554,.,-,.,gene-ECOK1_RS12520,psuG,Gene,psuG,protein_coding,ECOK1_RS12520,ECOK1_2397,gene-ECOK1_RS12520
NC_017628.1,RefSeq,gene,2476542,2477483,.,-,.,gene-ECOK1_RS12525,psuK,Gene,psuK,protein_coding,ECOK1_RS12525,ECOK1_2398,gene-ECOK1_RS12525
NC_017628.1,RefSeq,gene,2477939,2479630,.,-,.,gene-ECOK1_RS12530,fruA,Gene,fruA,protein_coding,ECOK1_RS12530,ECOK1_2399,gene-ECOK1_RS12530
NC_017628.1,RefSeq,gene,2479647,2480585,.,-,.,gene-ECOK1_RS12535,fruK,Gene,fruK,protein_coding,ECOK1_RS12535,ECOK1_2400,gene-ECOK1_RS12535
NC_017628.1,RefSeq,gene,2480585,2481715,.,-,.,gene-ECOK1_RS12540,fruB,Gene,fruB,protein_coding,ECOK1_RS12540,ECOK1_2401,gene-ECOK1_RS12540
NC_017628.1,RefSeq,gene,2482082,2483263,.,+,.,gene-ECOK1_RS12545,setB,Gene,setB,protein_coding,ECOK1_RS12545,ECOK1_2404,gene-ECOK1_RS12545
NC_017628.1,RefSeq,gene,2483260,2483514,.,-,.,gene-ECOK1_RS12550,yeiW,Gene,yeiW,protein_coding,ECOK1_RS12550,ECOK1_2403,gene-ECOK1_RS12550
NC_017628.1,RefSeq,gene,2483669,2484241,.,+,.,gene-ECOK1_RS12555,yeiP,Gene,yeiP,protein_coding,ECOK1_RS12555,ECOK1_2406,gene-ECOK1_RS12555
NC_017628.1,RefSeq,gene,2486048,2487034,.,+,.,gene-ECOK1_RS12565,yeiR,Gene,yeiR,protein_coding,ECOK1_RS12565,ECOK1_2408,gene-ECOK1_RS12565
NC_017628.1,RefSeq,gene,2487073,2487786,.,+,.,gene-ECOK1_RS12570,lpxT,Gene,lpxT,protein_coding,ECOK1_RS12570,ECOK1_2409,gene-ECOK1_RS12570
NC_017628.1,RefSeq,gene,2488198,2488764,.,+,.,gene-ECOK1_RS12575,mepS,Gene,mepS,protein_coding,ECOK1_RS12575,ECOK1_2410,gene-ECOK1_RS12575
NC_017628.1,RefSeq,gene,2488945,2490501,.,+,.,gene-ECOK1_RS12580,pdeN,Gene,pdeN,protein_coding,ECOK1_RS12580,ECOK1_2411,gene-ECOK1_RS12580
NC_017628.1,RefSeq,gene,2490583,2492397,.,+,.,gene-ECOK1_RS12585,yejA,Gene,yejA,protein_coding,ECOK1_RS12585,ECOK1_2412,gene-ECOK1_RS12585
NC_017628.1,RefSeq,gene,2492398,2493492,.,+,.,gene-ECOK1_RS12590,yejB,Gene,yejB,protein_coding,ECOK1_RS12590,ECOK1_2413,gene-ECOK1_RS12590
NC_017628.1,RefSeq,gene,2493492,2494517,.,+,.,gene-ECOK1_RS12595,yejE,Gene,yejE,protein_coding,ECOK1_RS12595,ECOK1_2414,gene-ECOK1_RS12595
NC_017628.1,RefSeq,gene,2494519,2496108,.,+,.,gene-ECOK1_RS12600,yejF,Gene,yejF,protein_coding,ECOK1_RS12600,ECOK1_2415,gene-ECOK1_RS12600
NC_017628.1,RefSeq,gene,2496112,2496456,.,-,.,gene-ECOK1_RS12605,yejG,Gene,yejG,protein_coding,ECOK1_RS12605,ECOK1_2416,gene-ECOK1_RS12605
NC_017628.1,RefSeq,gene,2496790,2497980,.,-,.,gene-ECOK1_RS12610,bcr,Gene,bcr,protein_coding,ECOK1_RS12610,ECOK1_2417,gene-ECOK1_RS12610
NC_017628.1,RefSeq,gene,2498008,2498703,.,-,.,gene-ECOK1_RS12615,rsuA,Gene,rsuA,protein_coding,ECOK1_RS12615,ECOK1_2418,gene-ECOK1_RS12615
NC_017628.1,RefSeq,gene,2498853,2500613,.,+,.,gene-ECOK1_RS12620,radD,Gene,radD,protein_coding,ECOK1_RS12620,ECOK1_2419,gene-ECOK1_RS12620
NC_017628.1,RefSeq,gene,2500738,2501022,.,+,.,gene-ECOK1_RS12625,rplY,Gene,rplY,protein_coding,ECOK1_RS12625,ECOK1_2420,gene-ECOK1_RS12625
NC_017628.1,RefSeq,gene,2501161,2502168,.,-,.,gene-ECOK1_RS12630,yejK,Gene,yejK,protein_coding,ECOK1_RS12630,ECOK1_2421,gene-ECOK1_RS12630
NC_017628.1,RefSeq,gene,2502350,2502577,.,+,.,gene-ECOK1_RS12635,yejL,Gene,yejL,protein_coding,ECOK1_RS12635,ECOK1_2423,gene-ECOK1_RS12635
NC_017628.1,RefSeq,gene,2502597,2504357,.,+,.,gene-ECOK1_RS12640,yejM,Gene,yejM,protein_coding,ECOK1_RS12640,ECOK1_2424,gene-ECOK1_RS12640
NC_017628.1,RefSeq,gene,2504432,2504508,.,+,.,gene-ECOK1_RS12645,ECOK1_RS12645,Gene,tRNA,ECOK1_RS12645,ECOK1_2425,gene-ECOK1_RS12645,ECOK1_RS12645
NC_017628.1,RefSeq,gene,2505727,2506374,.,+,.,gene-ECOK1_RS12665,narP,Gene,narP,protein_coding,ECOK1_RS12665,ECOK1_2427,gene-ECOK1_RS12665
NC_017628.1,RefSeq,gene,2506409,2507461,.,-,.,gene-ECOK1_RS12670,ccmH,Gene,ccmH,protein_coding,ECOK1_RS12670,ECOK1_2428,gene-ECOK1_RS12670
NC_017628.1,RefSeq,gene,2507458,2508015,.,-,.,gene-ECOK1_RS12675,dsbE,Gene,dsbE,protein_coding,ECOK1_RS12675,ECOK1_2429,gene-ECOK1_RS12675
NC_017628.1,RefSeq,gene,2508012,2509955,.,-,.,gene-ECOK1_RS12680,ccmF,Gene,ccmF,protein_coding,ECOK1_RS12680,ECOK1_2430,gene-ECOK1_RS12680
NC_017628.1,RefSeq,gene,2509952,2510431,.,-,.,gene-ECOK1_RS12685,ccmE,Gene,ccmE,protein_coding,ECOK1_RS12685,ECOK1_2431,gene-ECOK1_RS12685
NC_017628.1,RefSeq,gene,2510428,2510637,.,-,.,gene-ECOK1_RS12690,ccmD,Gene,ccmD,protein_coding,ECOK1_RS12690,ECOK1_2432,gene-ECOK1_RS12690
NC_017628.1,RefSeq,gene,2510634,2511371,.,-,.,gene-ECOK1_RS12695,ccmC,Gene,ccmC,protein_coding,ECOK1_RS12695,ECOK1_2433,gene-ECOK1_RS12695
NC_017628.1,RefSeq,gene,2511413,2512075,.,-,.,gene-ECOK1_RS12700,ccmB,Gene,ccmB,protein_coding,ECOK1_RS12700,ECOK1_2434,gene-ECOK1_RS12700
NC_017628.1,RefSeq,gene,2512072,2512695,.,-,.,gene-ECOK1_RS12705,ccmA,Gene,ccmA,protein_coding,ECOK1_RS12705,ECOK1_2435,gene-ECOK1_RS12705
NC_017628.1,RefSeq,gene,2512708,2513310,.,-,.,gene-ECOK1_RS12710,napC,Gene,napC,protein_coding,ECOK1_RS12710,ECOK1_2436,gene-ECOK1_RS12710
NC_017628.1,RefSeq,gene,2513320,2513769,.,-,.,gene-ECOK1_RS12715,napB,Gene,napB,protein_coding,ECOK1_RS12715,ECOK1_2437,gene-ECOK1_RS12715
NC_017628.1,RefSeq,gene,2513766,2514629,.,-,.,gene-ECOK1_RS12720,napH,Gene,napH,protein_coding,ECOK1_RS12720,ECOK1_2438,gene-ECOK1_RS12720
NC_017628.1,RefSeq,gene,2514616,2515311,.,-,.,gene-ECOK1_RS12725,napG,Gene,napG,protein_coding,ECOK1_RS12725,ECOK1_2439,gene-ECOK1_RS12725
NC_017628.1,RefSeq,gene,2515318,2517804,.,-,.,gene-ECOK1_RS12730,napA,Gene,napA,protein_coding,ECOK1_RS12730,ECOK1_2440,gene-ECOK1_RS12730
NC_017628.1,RefSeq,gene,2517801,2518064,.,-,.,gene-ECOK1_RS12735,napD,Gene,napD,protein_coding,ECOK1_RS12735,ECOK1_2441,gene-ECOK1_RS12735
NC_017628.1,RefSeq,gene,2518054,2518548,.,-,.,gene-ECOK1_RS12740,napF,Gene,napF,protein_coding,ECOK1_RS12740,ECOK1_2442,gene-ECOK1_RS12740
NC_017628.1,RefSeq,gene,2518657,2518821,.,+,.,gene-ECOK1_RS29335,ECOK1_RS29335,Gene,protein_coding,ECOK1_RS29335,gene-ECOK1_RS29335,ECOK1_RS29335,Gene
NC_017628.1,RefSeq,gene,2518935,2519444,.,+,.,gene-ECOK1_RS12750,eco,Gene,eco,protein_coding,ECOK1_RS12750,ECOK1_2444,gene-ECOK1_RS12750
NC_017628.1,RefSeq,gene,2519594,2521240,.,-,.,gene-ECOK1_RS12755,mqo,Gene,mqo,protein_coding,ECOK1_RS12755,ECOK1_2445,gene-ECOK1_RS12755
NC_017628.1,RefSeq,gene,2521458,2523101,.,-,.,gene-ECOK1_RS12760,yojI,Gene,yojI,protein_coding,ECOK1_RS12760,ECOK1_2446,gene-ECOK1_RS12760
NC_017628.1,RefSeq,gene,2523177,2523827,.,-,.,gene-ECOK1_RS12765,alkB,Gene,alkB,protein_coding,ECOK1_RS12765,ECOK1_2447,gene-ECOK1_RS12765
NC_017628.1,RefSeq,gene,2523827,2524891,.,-,.,gene-ECOK1_RS12770,ada,Gene,ada,protein_coding,ECOK1_RS12770,ECOK1_2448,gene-ECOK1_RS12770
NC_017628.1,RefSeq,gene,2524965,2526020,.,-,.,gene-ECOK1_RS12775,apbE,Gene,apbE,protein_coding,ECOK1_RS12775,ECOK1_2449,gene-ECOK1_RS12775
NC_017628.1,RefSeq,gene,2526132,2527223,.,-,.,gene-ECOK1_RS12780,ompC,Gene,ompC,protein_coding,ECOK1_RS12780,ECOK1_2450,gene-ECOK1_RS12780
NC_017628.1,RefSeq,gene,2527962,2530634,.,+,.,gene-ECOK1_RS12790,rcsD,Gene,rcsD,protein_coding,ECOK1_RS12790,ECOK1_2451,gene-ECOK1_RS12790
NC_017628.1,RefSeq,gene,2530651,2531301,.,+,.,gene-ECOK1_RS12795,rcsB,Gene,rcsB,protein_coding,ECOK1_RS12795,ECOK1_2452,gene-ECOK1_RS12795
NC_017628.1,RefSeq,gene,2531501,2534350,.,-,.,gene-ECOK1_RS12800,rcsC,Gene,rcsC,protein_coding,ECOK1_RS12800,ECOK1_2453,gene-ECOK1_RS12800
NC_017628.1,RefSeq,gene,2534517,2536343,.,+,.,gene-ECOK1_RS12805,atoS,Gene,atoS,protein_coding,ECOK1_RS12805,ECOK1_2454,gene-ECOK1_RS12805
NC_017628.1,RefSeq,gene,2536340,2537725,.,+,.,gene-ECOK1_RS12810,atoC,Gene,atoC,protein_coding,ECOK1_RS12810,ECOK1_2455,gene-ECOK1_RS12810
NC_017628.1,RefSeq,gene,2537921,2538583,.,+,.,gene-ECOK1_RS12815,atoD,Gene,atoD,protein_coding,ECOK1_RS12815,ECOK1_2456,gene-ECOK1_RS12815
NC_017628.1,RefSeq,gene,2538583,2539233,.,+,.,gene-ECOK1_RS12820,atoA,Gene,atoA,protein_coding,ECOK1_RS12820,ECOK1_2457,gene-ECOK1_RS12820
NC_017628.1,RefSeq,gene,2539230,2540552,.,+,.,gene-ECOK1_RS12825,atoE,Gene,atoE,protein_coding,ECOK1_RS12825,ECOK1_2458,gene-ECOK1_RS12825
NC_017628.1,RefSeq,gene,2540583,2541767,.,+,.,gene-ECOK1_RS12830,atoB,Gene,atoB,protein_coding,ECOK1_RS12830,ECOK1_2459,gene-ECOK1_RS12830
NC_017628.1,RefSeq,gene,2541841,2542617,.,-,.,gene-ECOK1_RS12835,yfaP,Gene,yfaP,protein_coding,ECOK1_RS12835,ECOK1_2460,gene-ECOK1_RS12835
NC_017628.1,RefSeq,gene,2542622,2544271,.,-,.,gene-ECOK1_RS12840,yfaQ,Gene,yfaQ,protein_coding,ECOK1_RS12840,ECOK1_2461,gene-ECOK1_RS12840
NC_017628.1,RefSeq,gene,2544272,2548876,.,-,.,gene-ECOK1_RS12845,ECOK1_RS12845,Gene,protein_coding,ECOK1_RS12845,ECOK1_2462,gene-ECOK1_RS12845,ECOK1_RS12845
NC_017628.1,RefSeq,gene,2548810,2549433,.,-,.,gene-ECOK1_RS12850,yfaT,Gene,yfaT,protein_coding,ECOK1_RS12850,ECOK1_2463,gene-ECOK1_RS12850
NC_017628.1,RefSeq,gene,2549430,2551118,.,-,.,gene-ECOK1_RS12855,yfaA,Gene,yfaA,protein_coding,ECOK1_RS12855,ECOK1_2464,gene-ECOK1_RS12855
NC_017628.1,RefSeq,gene,2551267,2553894,.,-,.,gene-ECOK1_RS12860,gyrA,Gene,gyrA,protein_coding,ECOK1_RS12860,ECOK1_2465,gene-ECOK1_RS12860
NC_017628.1,RefSeq,gene,2554041,2554763,.,+,.,gene-ECOK1_RS12865,ubiG,Gene,ubiG,protein_coding,ECOK1_RS12865,ECOK1_2466,gene-ECOK1_RS12865
NC_017628.1,RefSeq,gene,2554903,2558661,.,-,.,gene-ECOK1_RS12870,yfaL,Gene,yfaL,protein_coding,ECOK1_RS12870,ECOK1_2467,gene-ECOK1_RS12870
NC_017628.1,RefSeq,gene,2559343,2561628,.,+,.,gene-ECOK1_RS12880,nrdA,Gene,nrdA,protein_coding,ECOK1_RS12880,ECOK1_2469,gene-ECOK1_RS12880
NC_017628.1,RefSeq,gene,2561775,2562905,.,+,.,gene-ECOK1_RS12885,nrdB,Gene,nrdB,protein_coding,ECOK1_RS12885,ECOK1_2470,gene-ECOK1_RS12885
NC_017628.1,RefSeq,gene,2562905,2563159,.,+,.,gene-ECOK1_RS12890,yfaE,Gene,yfaE,protein_coding,ECOK1_RS12890,ECOK1_2471,gene-ECOK1_RS12890
NC_017628.1,RefSeq,gene,2563213,2563863,.,-,.,gene-ECOK1_RS12895,inaA,Gene,inaA,protein_coding,ECOK1_RS12895,ECOK1_2472,gene-ECOK1_RS12895
NC_017628.1,RefSeq,gene,2564066,2565142,.,-,.,gene-ECOK1_RS12900,glpQ,Gene,glpQ,protein_coding,ECOK1_RS12900,ECOK1_2473,gene-ECOK1_RS12900
NC_017628.1,RefSeq,gene,2565147,2566505,.,-,.,gene-ECOK1_RS12905,glpT,Gene,glpT,protein_coding,ECOK1_RS12905,ECOK1_2474,gene-ECOK1_RS12905
NC_017628.1,RefSeq,gene,2566778,2568406,.,+,.,gene-ECOK1_RS12910,glpA,Gene,glpA,protein_coding,ECOK1_RS12910,ECOK1_2475,gene-ECOK1_RS12910
NC_017628.1,RefSeq,gene,2568396,2569655,.,+,.,gene-ECOK1_RS12915,glpB,Gene,glpB,protein_coding,ECOK1_RS12915,ECOK1_2476,gene-ECOK1_RS12915
NC_017628.1,RefSeq,gene,2569652,2570842,.,+,.,gene-ECOK1_RS12920,glpC,Gene,glpC,protein_coding,ECOK1_RS12920,ECOK1_2477,gene-ECOK1_RS12920
NC_017628.1,RefSeq,gene,2571035,2571994,.,+,.,gene-ECOK1_RS12925,rpnE,Gene,rpnE,protein_coding,ECOK1_RS12925,ECOK1_2479,gene-ECOK1_RS12925
NC_017628.1,RefSeq,gene,2572233,2573036,.,-,.,gene-ECOK1_RS12935,yfaU,Gene,yfaU,protein_coding,ECOK1_RS12935,ECOK1_2481,gene-ECOK1_RS12935
NC_017628.1,RefSeq,gene,2573054,2574343,.,-,.,gene-ECOK1_RS12940,yfaV,Gene,yfaV,protein_coding,ECOK1_RS12940,ECOK1_2482,gene-ECOK1_RS12940
NC_017628.1,RefSeq,gene,2574400,2575605,.,-,.,gene-ECOK1_RS12945,rhmD,Gene,rhmD,protein_coding,ECOK1_RS12945,ECOK1_2483,gene-ECOK1_RS12945
NC_017628.1,RefSeq,gene,2575620,2576402,.,-,.,gene-ECOK1_RS12950,yfaX,Gene,yfaX,protein_coding,ECOK1_RS12950,ECOK1_2484,gene-ECOK1_RS12950
