	chrom	source	type	start	end	score	strand	phase	attributes	ID	Name	gbkey	gene	gene_biotype	gene_synonym	locus_tag	old_locus_tag	gieStain
1859	NC_017628.1	RefSeq	gene	1947268	1947366	.	+	.	ID=gene-ECOK1_RS09965;Name=yoaK;gbkey=Gene;gene=yoaK;gene_biotype=protein_coding;locus_tag=ECOK1_RS09965;old_locus_tag=ECOK1_1914	gene-ECOK1_RS09965	yoaK	Gene	yoaK	protein_coding		ECOK1_RS09965	ECOK1_1914	.
1860	NC_017628.1	RefSeq	gene	1947369	1947443	.	+	.	ID=gene-ECOK1_RS27825;Name=yoaJ;gbkey=Gene;gene=yoaJ;gene_biotype=protein_coding;locus_tag=ECOK1_RS27825	gene-ECOK1_RS27825	yoaJ	Gene	yoaJ	protein_coding		ECOK1_RS27825		.
1861	NC_017628.1	RefSeq	gene	1947502	1947750	.	-	.	ID=gene-ECOK1_RS09970;Name=yeaQ;gbkey=Gene;gene=yeaQ;gene_biotype=protein_coding;locus_tag=ECOK1_RS09970;old_locus_tag=ECOK1_1915	gene-ECOK1_RS09970	yeaQ	Gene	yeaQ	protein_coding		ECOK1_RS09970	ECOK1_1915	.
1862	NC_017628.1	RefSeq	gene	1947898	1948080	.	-	.	ID=gene-ECOK1_RS09975;Name=yoaG;gbkey=Gene;gene=yoaG;gene_biotype=protein_coding;locus_tag=ECOK1_RS09975;old_locus_tag=ECOK1_1916	gene-ECOK1_RS09975	yoaG	Gene	yoaG	protein_coding		ECOK1_RS09975	ECOK1_1916	.
1863	NC_017628.1	RefSeq	gene	1948084	1948443	.	-	.	ID=gene-ECOK1_RS09980;Name=yeaR;gbkey=Gene;gene=yeaR;gene_biotype=protein_coding;locus_tag=ECOK1_RS09980;old_locus_tag=ECOK1_1917	gene-ECOK1_RS09980	yeaR	Gene	yeaR	protein_coding		ECOK1_RS09980	ECOK1_1917	.
1864	NC_017628.1	RefSeq	gene	1948616	1949254	.	-	.	ID=gene-ECOK1_RS09985;Name=leuE;gbkey=Gene;gene=leuE;gene_biotype=protein_coding;locus_tag=ECOK1_RS09985;old_locus_tag=ECOK1_1919	gene-ECOK1_RS09985	leuE	Gene	leuE	protein_coding		ECOK1_RS09985	ECOK1_1919	.
1865	NC_017628.1	RefSeq	gene	1949797	1950912	.	-	.	ID=gene-ECOK1_RS10000;Name=rnd;gbkey=Gene;gene=rnd;gene_biotype=protein_coding;locus_tag=ECOK1_RS10000;old_locus_tag=ECOK1_1921	gene-ECOK1_RS10000	rnd	Gene	rnd	protein_coding		ECOK1_RS10000	ECOK1_1921	.
1866	NC_017628.1	RefSeq	gene	1950994	1952679	.	-	.	ID=gene-ECOK1_RS10005;Name=fadD;gbkey=Gene;gene=fadD;gene_biotype=protein_coding;locus_tag=ECOK1_RS10005;old_locus_tag=ECOK1_1922	gene-ECOK1_RS10005	fadD	Gene	fadD	protein_coding		ECOK1_RS10005	ECOK1_1922	.
1867	NC_017628.1	RefSeq	gene	1952884	1953465	.	-	.	ID=gene-ECOK1_RS10010;Name=yeaY;gbkey=Gene;gene=yeaY;gene_biotype=protein_coding;locus_tag=ECOK1_RS10010;old_locus_tag=ECOK1_1923	gene-ECOK1_RS10010	yeaY	Gene	yeaY	protein_coding		ECOK1_RS10010	ECOK1_1923	.
1868	NC_017628.1	RefSeq	gene	1953505	1954200	.	-	.	ID=gene-ECOK1_RS10015;Name=tsaB;gbkey=Gene;gene=tsaB;gene_biotype=protein_coding;locus_tag=ECOK1_RS10015;old_locus_tag=ECOK1_1924	gene-ECOK1_RS10015	tsaB	Gene	tsaB	protein_coding		ECOK1_RS10015	ECOK1_1924	.
1869	NC_017628.1	RefSeq	gene	1954258	1956168	.	-	.	ID=gene-ECOK1_RS10020;Name=yoaA;gbkey=Gene;gene=yoaA;gene_biotype=protein_coding;locus_tag=ECOK1_RS10020;old_locus_tag=ECOK1_1925	gene-ECOK1_RS10020	yoaA	Gene	yoaA	protein_coding		ECOK1_RS10020	ECOK1_1925	.
1870	NC_017628.1	RefSeq	gene	1956300	1956644	.	+	.	ID=gene-ECOK1_RS10025;Name=yoaB;gbkey=Gene;gene=yoaB;gene_biotype=protein_coding;locus_tag=ECOK1_RS10025;old_locus_tag=ECOK1_1926	gene-ECOK1_RS10025	yoaB	Gene	yoaB	protein_coding		ECOK1_RS10025	ECOK1_1926	.
1871	NC_017628.1	RefSeq	gene	1957066	1957365	.	+	.	ID=gene-ECOK1_RS10035;Name=yoaC;gbkey=Gene;gene=yoaC;gene_biotype=protein_coding;locus_tag=ECOK1_RS10035;old_locus_tag=ECOK1_1927	gene-ECOK1_RS10035	yoaC	Gene	yoaC	protein_coding		ECOK1_RS10035	ECOK1_1927	.
1872	NC_017628.1	RefSeq	gene	1957485	1957664	.	-	.	ID=gene-ECOK1_RS10040;Name=yoaH;gbkey=Gene;gene=yoaH;gene_biotype=protein_coding;locus_tag=ECOK1_RS10040;old_locus_tag=ECOK1_1928	gene-ECOK1_RS10040	yoaH	Gene	yoaH	protein_coding		ECOK1_RS10040	ECOK1_1928	.
1873	NC_017628.1	RefSeq	gene	1957738	1959099	.	+	.	ID=gene-ECOK1_RS10045;Name=pabB;gbkey=Gene;gene=pabB;gene_biotype=protein_coding;locus_tag=ECOK1_RS10045;old_locus_tag=ECOK1_1929	gene-ECOK1_RS10045	pabB	Gene	pabB	protein_coding		ECOK1_RS10045	ECOK1_1929	.
1874	NC_017628.1	RefSeq	gene	1959103	1959681	.	+	.	ID=gene-ECOK1_RS10050;Name=nudL;gbkey=Gene;gene=nudL;gene_biotype=protein_coding;locus_tag=ECOK1_RS10050;old_locus_tag=ECOK1_1930	gene-ECOK1_RS10050	nudL	Gene	nudL	protein_coding		ECOK1_RS10050	ECOK1_1930	.
1875	NC_017628.1	RefSeq	gene	1959865	1961229	.	+	.	ID=gene-ECOK1_RS10055;Name=sdaA;gbkey=Gene;gene=sdaA;gene_biotype=protein_coding;locus_tag=ECOK1_RS10055;old_locus_tag=ECOK1_1931	gene-ECOK1_RS10055	sdaA	Gene	sdaA	protein_coding		ECOK1_RS10055	ECOK1_1931	.
1876	NC_017628.1	RefSeq	gene	1961360	1962958	.	+	.	ID=gene-ECOK1_RS10060;Name=pdeD;gbkey=Gene;gene=pdeD;gene_biotype=protein_coding;locus_tag=ECOK1_RS10060;old_locus_tag=ECOK1_1932	gene-ECOK1_RS10060	pdeD	Gene	pdeD	protein_coding		ECOK1_RS10060	ECOK1_1932	.
1877	NC_017628.1	RefSeq	gene	1962962	1964518	.	-	.	ID=gene-ECOK1_RS10065;Name=yoaE;gbkey=Gene;gene=yoaE;gene_biotype=protein_coding;locus_tag=ECOK1_RS10065;old_locus_tag=ECOK1_1933	gene-ECOK1_RS10065	yoaE	Gene	yoaE	protein_coding		ECOK1_RS10065	ECOK1_1933	.
1878	NC_017628.1	RefSeq	gene	1964506	1964664	.	-	.	ID=gene-ECOK1_RS29330;Name=yoaL;gbkey=Gene;gene=yoaL;gene_biotype=protein_coding;locus_tag=ECOK1_RS29330	gene-ECOK1_RS29330	yoaL	Gene	yoaL	protein_coding		ECOK1_RS29330		.
1879	NC_017628.1	RefSeq	gene	1964981	1965952	.	+	.	ID=gene-ECOK1_RS10075;Name=manX;gbkey=Gene;gene=manX;gene_biotype=protein_coding;locus_tag=ECOK1_RS10075;old_locus_tag=ECOK1_1934	gene-ECOK1_RS10075	manX	Gene	manX	protein_coding		ECOK1_RS10075	ECOK1_1934	.
1880	NC_017628.1	RefSeq	gene	1966015	1966815	.	+	.	ID=gene-ECOK1_RS10080;Name=manY;gbkey=Gene;gene=manY;gene_biotype=protein_coding;locus_tag=ECOK1_RS10080;old_locus_tag=ECOK1_1935	gene-ECOK1_RS10080	manY	Gene	manY	protein_coding		ECOK1_RS10080	ECOK1_1935	.
1881	NC_017628.1	RefSeq	gene	1966828	1967679	.	+	.	ID=gene-ECOK1_RS10085;Name=manZ;gbkey=Gene;gene=manZ;gene_biotype=protein_coding;locus_tag=ECOK1_RS10085;old_locus_tag=ECOK1_1936	gene-ECOK1_RS10085	manZ	Gene	manZ	protein_coding		ECOK1_RS10085	ECOK1_1936	.
1882	NC_017628.1	RefSeq	gene	1967734	1968192	.	+	.	ID=gene-ECOK1_RS10090;Name=yobD;gbkey=Gene;gene=yobD;gene_biotype=protein_coding;locus_tag=ECOK1_RS10090;old_locus_tag=ECOK1_1937	gene-ECOK1_RS10090	yobD	Gene	yobD	protein_coding		ECOK1_RS10090	ECOK1_1937	.
1883	NC_017628.1	RefSeq	gene	1968621	1969187	.	+	.	ID=gene-ECOK1_RS10100;Name=mntP;gbkey=Gene;gene=mntP;gene_biotype=protein_coding;locus_tag=ECOK1_RS10100;old_locus_tag=ECOK1_1939	gene-ECOK1_RS10100	mntP	Gene	mntP	protein_coding		ECOK1_RS10100	ECOK1_1939	.
1884	NC_017628.1	RefSeq	gene	1969184	1969993	.	-	.	ID=gene-ECOK1_RS10105;Name=rlmA;gbkey=Gene;gene=rlmA;gene_biotype=protein_coding;locus_tag=ECOK1_RS10105;old_locus_tag=ECOK1_1938	gene-ECOK1_RS10105	rlmA	Gene	rlmA	protein_coding		ECOK1_RS10105	ECOK1_1938	.
1885	NC_017628.1	RefSeq	gene	1970159	1970368	.	-	.	ID=gene-ECOK1_RS10110;Name=cspE;gbkey=Gene;gene=cspE;gene_biotype=protein_coding;gene_synonym=gicA,msmC;locus_tag=ECOK1_RS10110;old_locus_tag=ECOK1_1940	gene-ECOK1_RS10110	cspE	Gene	cspE	protein_coding	gicA,msmC	ECOK1_RS10110	ECOK1_1940	.
1886	NC_017628.1	RefSeq	gene	1970381	1970524	.	-	.	ID=gene-ECOK1_RS10115;Name=yobF;gbkey=Gene;gene=yobF;gene_biotype=protein_coding;locus_tag=ECOK1_RS10115	gene-ECOK1_RS10115	yobF	Gene	yobF	protein_coding		ECOK1_RS10115		.
1887	NC_017628.1	RefSeq	gene	1971195	1971482	.	-	.	ID=gene-ECOK1_RS10125;Name=yebO;gbkey=Gene;gene=yebO;gene_biotype=protein_coding;locus_tag=ECOK1_RS10125;old_locus_tag=ECOK1_1941	gene-ECOK1_RS10125	yebO	Gene	yebO	protein_coding		ECOK1_RS10125	ECOK1_1941	.
1888	NC_017628.1	RefSeq	gene	1971557	1971700	.	-	.	ID=gene-ECOK1_RS10130;Name=mgrB;gbkey=Gene;gene=mgrB;gene_biotype=protein_coding;locus_tag=ECOK1_RS10130;old_locus_tag=ECOK1_1942	gene-ECOK1_RS10130	mgrB	Gene	mgrB	protein_coding		ECOK1_RS10130	ECOK1_1942	.
1889	NC_017628.1	RefSeq	gene	1971859	1972098	.	+	.	ID=gene-ECOK1_RS10135;Name=yobH;gbkey=Gene;gene=yobH;gene_biotype=protein_coding;locus_tag=ECOK1_RS10135;old_locus_tag=ECOK1_1943	gene-ECOK1_RS10135	yobH	Gene	yobH	protein_coding		ECOK1_RS10135	ECOK1_1943	.
1890	NC_017628.1	RefSeq	gene	1972242	1973033	.	-	.	ID=gene-ECOK1_RS10140;Name=kdgR;gbkey=Gene;gene=kdgR;gene_biotype=protein_coding;locus_tag=ECOK1_RS10140;old_locus_tag=ECOK1_1944	gene-ECOK1_RS10140	kdgR	Gene	kdgR	protein_coding		ECOK1_RS10140	ECOK1_1944	.
1891	NC_017628.1	RefSeq	gene	1973210	1974583	.	+	.	ID=gene-ECOK1_RS10145;Name=yebQ;gbkey=Gene;gene=yebQ;gene_biotype=protein_coding;locus_tag=ECOK1_RS10145;old_locus_tag=ECOK1_1945	gene-ECOK1_RS10145	yebQ	Gene	yebQ	protein_coding		ECOK1_RS10145	ECOK1_1945	.
1892	NC_017628.1	RefSeq	gene	1974629	1975510	.	-	.	ID=gene-ECOK1_RS10150;Name=htpX;gbkey=Gene;gene=htpX;gene_biotype=protein_coding;locus_tag=ECOK1_RS10150;old_locus_tag=ECOK1_1946	gene-ECOK1_RS10150	htpX	Gene	htpX	protein_coding		ECOK1_RS10150	ECOK1_1946	.
1893	NC_017628.1	RefSeq	gene	1975702	1977750	.	-	.	ID=gene-ECOK1_RS10155;Name=prc;gbkey=Gene;gene=prc;gene_biotype=protein_coding;locus_tag=ECOK1_RS10155;old_locus_tag=ECOK1_1947	gene-ECOK1_RS10155	prc	Gene	prc	protein_coding		ECOK1_RS10155	ECOK1_1947	.
1894	NC_017628.1	RefSeq	gene	1977770	1978468	.	-	.	ID=gene-ECOK1_RS10160;Name=proQ;gbkey=Gene;gene=proQ;gene_biotype=protein_coding;locus_tag=ECOK1_RS10160;old_locus_tag=ECOK1_1948	gene-ECOK1_RS10160	proQ	Gene	proQ	protein_coding		ECOK1_RS10160	ECOK1_1948	.
1895	NC_017628.1	RefSeq	gene	1978565	1979062	.	-	.	ID=gene-ECOK1_RS10165;Name=msrC;gbkey=Gene;gene=msrC;gene_biotype=protein_coding;locus_tag=ECOK1_RS10165;old_locus_tag=ECOK1_1949	gene-ECOK1_RS10165	msrC	Gene	msrC	protein_coding		ECOK1_RS10165	ECOK1_1949	.
1896	NC_017628.1	RefSeq	gene	1979192	1980475	.	+	.	ID=gene-ECOK1_RS10170;Name=yebS;gbkey=Gene;gene=yebS;gene_biotype=protein_coding;locus_tag=ECOK1_RS10170;old_locus_tag=ECOK1_1950	gene-ECOK1_RS10170	yebS	Gene	yebS	protein_coding		ECOK1_RS10170	ECOK1_1950	.
1897	NC_017628.1	RefSeq	gene	1980444	1983077	.	+	.	ID=gene-ECOK1_RS10175;Name=yebT;gbkey=Gene;gene=yebT;gene_biotype=protein_coding;locus_tag=ECOK1_RS10175;old_locus_tag=ECOK1_1951	gene-ECOK1_RS10175	yebT	Gene	yebT	protein_coding		ECOK1_RS10175	ECOK1_1951	.
1898	NC_017628.1	RefSeq	gene	1983157	1984596	.	+	.	ID=gene-ECOK1_RS10180;Name=rsmF;gbkey=Gene;gene=rsmF;gene_biotype=protein_coding;locus_tag=ECOK1_RS10180;old_locus_tag=ECOK1_1952	gene-ECOK1_RS10180	rsmF	Gene	rsmF	protein_coding		ECOK1_RS10180	ECOK1_1952	.
1899	NC_017628.1	RefSeq	gene	1984714	1984950	.	+	.	ID=gene-ECOK1_RS10185;Name=yebV;gbkey=Gene;gene=yebV;gene_biotype=protein_coding;locus_tag=ECOK1_RS10185;old_locus_tag=ECOK1_1953	gene-ECOK1_RS10185	yebV	Gene	yebV	protein_coding		ECOK1_RS10185	ECOK1_1953	.
1900	NC_017628.1	RefSeq	gene	1985055	1985246	.	+	.	ID=gene-ECOK1_RS10190;Name=yebW;gbkey=Gene;gene=yebW;gene_biotype=protein_coding;locus_tag=ECOK1_RS10190;old_locus_tag=ECOK1_1954	gene-ECOK1_RS10190	yebW	Gene	yebW	protein_coding		ECOK1_RS10190	ECOK1_1954	.
1901	NC_017628.1	RefSeq	gene	1985247	1985903	.	-	.	ID=gene-ECOK1_RS10195;Name=pphA;gbkey=Gene;gene=pphA;gene_biotype=protein_coding;locus_tag=ECOK1_RS10195;old_locus_tag=ECOK1_1955	gene-ECOK1_RS10195	pphA	Gene	pphA	protein_coding		ECOK1_RS10195	ECOK1_1955	.
1902	NC_017628.1	RefSeq	gene	1986298	1986639	.	-	.	ID=gene-ECOK1_RS10205;Name=yebY;gbkey=Gene;gene=yebY;gene_biotype=protein_coding;locus_tag=ECOK1_RS10205;old_locus_tag=ECOK1_1957	gene-ECOK1_RS10205	yebY	Gene	yebY	protein_coding		ECOK1_RS10205	ECOK1_1957	.
1903	NC_017628.1	RefSeq	gene	1986652	1987524	.	-	.	ID=gene-ECOK1_RS10210;Name=copD;gbkey=Gene;gene=copD;gene_biotype=protein_coding;locus_tag=ECOK1_RS10210;old_locus_tag=ECOK1_1958	gene-ECOK1_RS10210	copD	Gene	copD	protein_coding		ECOK1_RS10210	ECOK1_1958	.
1904	NC_017628.1	RefSeq	gene	1987528	1987902	.	-	.	ID=gene-ECOK1_RS10215;Name=yobA;gbkey=Gene;gene=yobA;gene_biotype=protein_coding;locus_tag=ECOK1_RS10215;old_locus_tag=ECOK1_1959	gene-ECOK1_RS10215	yobA	Gene	yobA	protein_coding		ECOK1_RS10215	ECOK1_1959	.
1905	NC_017628.1	RefSeq	gene	1988041	1988271	.	+	.	ID=gene-ECOK1_RS10220;Name=holE;gbkey=Gene;gene=holE;gene_biotype=protein_coding;locus_tag=ECOK1_RS10220;old_locus_tag=ECOK1_1960	gene-ECOK1_RS10220	holE	Gene	holE	protein_coding		ECOK1_RS10220	ECOK1_1960	.
1906	NC_017628.1	RefSeq	gene	1988373	1989029	.	+	.	ID=gene-ECOK1_RS10225;Name=yobB;gbkey=Gene;gene=yobB;gene_biotype=protein_coding;locus_tag=ECOK1_RS10225;old_locus_tag=ECOK1_1961	gene-ECOK1_RS10225	yobB	Gene	yobB	protein_coding		ECOK1_RS10225	ECOK1_1961	.
1907	NC_017628.1	RefSeq	gene	1989052	1989714	.	+	.	ID=gene-ECOK1_RS10230;Name=exoX;gbkey=Gene;gene=exoX;gene_biotype=protein_coding;locus_tag=ECOK1_RS10230;old_locus_tag=ECOK1_1963	gene-ECOK1_RS10230	exoX	Gene	exoX	protein_coding		ECOK1_RS10230	ECOK1_1963	.
1908	NC_017628.1	RefSeq	gene	1989711	1991771	.	-	.	ID=gene-ECOK1_RS10235;Name=ptrB;gbkey=Gene;gene=ptrB;gene_biotype=protein_coding;locus_tag=ECOK1_RS10235;old_locus_tag=ECOK1_1962	gene-ECOK1_RS10235	ptrB	Gene	ptrB	protein_coding		ECOK1_RS10235	ECOK1_1962	.
1909	NC_017628.1	RefSeq	gene	1991980	1992639	.	-	.	ID=gene-ECOK1_RS10240;Name=yebE;gbkey=Gene;gene=yebE;gene_biotype=protein_coding;locus_tag=ECOK1_RS10240;old_locus_tag=ECOK1_1964	gene-ECOK1_RS10240	yebE	Gene	yebE	protein_coding		ECOK1_RS10240	ECOK1_1964	.
1910	NC_017628.1	RefSeq	gene	1992966	1993322	.	-	.	ID=gene-ECOK1_RS10250;Name=yebF;gbkey=Gene;gene=yebF;gene_biotype=protein_coding;locus_tag=ECOK1_RS10250;old_locus_tag=ECOK1_1965	gene-ECOK1_RS10250	yebF	Gene	yebF	protein_coding		ECOK1_RS10250	ECOK1_1965	.
1911	NC_017628.1	RefSeq	gene	1993389	1993679	.	-	.	ID=gene-ECOK1_RS10255;Name=yebG;gbkey=Gene;gene=yebG;gene_biotype=protein_coding;locus_tag=ECOK1_RS10255;old_locus_tag=ECOK1_1966	gene-ECOK1_RS10255	yebG	Gene	yebG	protein_coding		ECOK1_RS10255	ECOK1_1966	.
1912	NC_017628.1	RefSeq	gene	1993813	1994991	.	+	.	ID=gene-ECOK1_RS10260;Name=purT;gbkey=Gene;gene=purT;gene_biotype=protein_coding;locus_tag=ECOK1_RS10260;old_locus_tag=ECOK1_1967	gene-ECOK1_RS10260	purT	Gene	purT	protein_coding		ECOK1_RS10260	ECOK1_1967	.
1913	NC_017628.1	RefSeq	gene	1995047	1995688	.	-	.	ID=gene-ECOK1_RS10265;Name=kdgA;gbkey=Gene;gene=kdgA;gene_biotype=protein_coding;gene_synonym=eda;locus_tag=ECOK1_RS10265;old_locus_tag=ECOK1_1968	gene-ECOK1_RS10265	kdgA	Gene	kdgA	protein_coding	eda	ECOK1_RS10265	ECOK1_1968	.
1914	NC_017628.1	RefSeq	gene	1995725	1997536	.	-	.	ID=gene-ECOK1_RS10270;Name=edd;gbkey=Gene;gene=edd;gene_biotype=protein_coding;locus_tag=ECOK1_RS10270;old_locus_tag=ECOK1_1969	gene-ECOK1_RS10270	edd	Gene	edd	protein_coding		ECOK1_RS10270	ECOK1_1969	.
1915	NC_017628.1	RefSeq	gene	1997771	1999246	.	-	.	ID=gene-ECOK1_RS10275;Name=zwf;gbkey=Gene;gene=zwf;gene_biotype=protein_coding;locus_tag=ECOK1_RS10275;old_locus_tag=ECOK1_1970	gene-ECOK1_RS10275	zwf	Gene	zwf	protein_coding		ECOK1_RS10275	ECOK1_1970	.
1916	NC_017628.1	RefSeq	gene	1999584	2000453	.	+	.	ID=gene-ECOK1_RS10285;Name=hexR;gbkey=Gene;gene=hexR;gene_biotype=protein_coding;gene_synonym=yebK;locus_tag=ECOK1_RS10285;old_locus_tag=ECOK1_1972	gene-ECOK1_RS10285	hexR	Gene	hexR	protein_coding	yebK	ECOK1_RS10285	ECOK1_1972	.
1917	NC_017628.1	RefSeq	gene	2000581	2002023	.	+	.	ID=gene-ECOK1_RS10290;Name=pyk;gbkey=Gene;gene=pyk;gene_biotype=protein_coding;locus_tag=ECOK1_RS10290;old_locus_tag=ECOK1_1973	gene-ECOK1_RS10290	pyk	Gene	pyk	protein_coding		ECOK1_RS10290	ECOK1_1973	.
1918	NC_017628.1	RefSeq	gene	2002155	2003126	.	-	.	ID=gene-ECOK1_RS10295;Name=lpxM;gbkey=Gene;gene=lpxM;gene_biotype=protein_coding;gene_synonym=msbB;locus_tag=ECOK1_RS10295;old_locus_tag=ECOK1_1974	gene-ECOK1_RS10295	lpxM	Gene	lpxM	protein_coding	msbB	ECOK1_RS10295	ECOK1_1974	.
1919	NC_017628.1	RefSeq	gene	2003245	2004567	.	-	.	ID=gene-ECOK1_RS10300;Name=mepM;gbkey=Gene;gene=mepM;gene_biotype=protein_coding;locus_tag=ECOK1_RS10300;old_locus_tag=ECOK1_1975	gene-ECOK1_RS10300	mepM	Gene	mepM	protein_coding		ECOK1_RS10300	ECOK1_1975	.
1920	NC_017628.1	RefSeq	gene	2004583	2005515	.	-	.	ID=gene-ECOK1_RS10305;Name=znuA;gbkey=Gene;gene=znuA;gene_biotype=protein_coding;locus_tag=ECOK1_RS10305;old_locus_tag=ECOK1_1976	gene-ECOK1_RS10305	znuA	Gene	znuA	protein_coding		ECOK1_RS10305	ECOK1_1976	.
1921	NC_017628.1	RefSeq	gene	2005594	2006349	.	+	.	ID=gene-ECOK1_RS10310;Name=znuC;gbkey=Gene;gene=znuC;gene_biotype=protein_coding;locus_tag=ECOK1_RS10310;old_locus_tag=ECOK1_1977	gene-ECOK1_RS10310	znuC	Gene	znuC	protein_coding		ECOK1_RS10310	ECOK1_1977	.
1922	NC_017628.1	RefSeq	gene	2006346	2007131	.	+	.	ID=gene-ECOK1_RS10315;Name=znuB;gbkey=Gene;gene=znuB;gene_biotype=protein_coding;locus_tag=ECOK1_RS10315;old_locus_tag=ECOK1_1978	gene-ECOK1_RS10315	znuB	Gene	znuB	protein_coding		ECOK1_RS10315	ECOK1_1978	.
1923	NC_017628.1	RefSeq	gene	2007348	2008358	.	-	.	ID=gene-ECOK1_RS10320;Name=ruvB;gbkey=Gene;gene=ruvB;gene_biotype=protein_coding;locus_tag=ECOK1_RS10320;old_locus_tag=ECOK1_1979	gene-ECOK1_RS10320	ruvB	Gene	ruvB	protein_coding		ECOK1_RS10320	ECOK1_1979	.
1924	NC_017628.1	RefSeq	gene	2008367	2008978	.	-	.	ID=gene-ECOK1_RS10325;Name=ruvA;gbkey=Gene;gene=ruvA;gene_biotype=protein_coding;locus_tag=ECOK1_RS10325;old_locus_tag=ECOK1_1980	gene-ECOK1_RS10325	ruvA	Gene	ruvA	protein_coding		ECOK1_RS10325	ECOK1_1980	.
1925	NC_017628.1	RefSeq	gene	2009117	2009182	.	-	.	ID=gene-ECOK1_RS27840;Name=yobI;gbkey=Gene;gene=yobI;gene_biotype=protein_coding;locus_tag=ECOK1_RS27840	gene-ECOK1_RS27840	yobI	Gene	yobI	protein_coding		ECOK1_RS27840		.
1926	NC_017628.1	RefSeq	gene	2009254	2009856	.	+	.	ID=gene-ECOK1_RS10330;Name=yebB;gbkey=Gene;gene=yebB;gene_biotype=protein_coding;locus_tag=ECOK1_RS10330;old_locus_tag=ECOK1_1981	gene-ECOK1_RS10330	yebB	Gene	yebB	protein_coding		ECOK1_RS10330	ECOK1_1981	.
1927	NC_017628.1	RefSeq	gene	2009858	2010379	.	-	.	ID=gene-ECOK1_RS10335;Name=ruvC;gbkey=Gene;gene=ruvC;gene_biotype=protein_coding;locus_tag=ECOK1_RS10335;old_locus_tag=ECOK1_1982	gene-ECOK1_RS10335	ruvC	Gene	ruvC	protein_coding		ECOK1_RS10335	ECOK1_1982	.
1928	NC_017628.1	RefSeq	gene	2010414	2011154	.	-	.	ID=gene-ECOK1_RS10340;Name=yebC;gbkey=Gene;gene=yebC;gene_biotype=protein_coding;locus_tag=ECOK1_RS10340;old_locus_tag=ECOK1_1983	gene-ECOK1_RS10340	yebC	Gene	yebC	protein_coding		ECOK1_RS10340	ECOK1_1983	.
1929	NC_017628.1	RefSeq	gene	2011183	2011635	.	-	.	ID=gene-ECOK1_RS10345;Name=nudB;gbkey=Gene;gene=nudB;gene_biotype=protein_coding;locus_tag=ECOK1_RS10345;old_locus_tag=ECOK1_1984	gene-ECOK1_RS10345	nudB	Gene	nudB	protein_coding		ECOK1_RS10345	ECOK1_1984	.
1930	NC_017628.1	RefSeq	gene	2011628	2013400	.	-	.	ID=gene-ECOK1_RS10350;Name=aspS;gbkey=Gene;gene=aspS;gene_biotype=protein_coding;locus_tag=ECOK1_RS10350;old_locus_tag=ECOK1_1985	gene-ECOK1_RS10350	aspS	Gene	aspS	protein_coding		ECOK1_RS10350	ECOK1_1985	.
1931	NC_017628.1	RefSeq	gene	2013710	2014276	.	+	.	ID=gene-ECOK1_RS10355;Name=yecD;gbkey=Gene;gene=yecD;gene_biotype=protein_coding;locus_tag=ECOK1_RS10355;old_locus_tag=ECOK1_1986	gene-ECOK1_RS10355	yecD	Gene	yecD	protein_coding		ECOK1_RS10355	ECOK1_1986	.
1932	NC_017628.1	RefSeq	gene	2014273	2015091	.	+	.	ID=gene-ECOK1_RS10360;Name=yecE;gbkey=Gene;gene=yecE;gene_biotype=protein_coding;locus_tag=ECOK1_RS10360;old_locus_tag=ECOK1_1987	gene-ECOK1_RS10360	yecE	Gene	yecE	protein_coding		ECOK1_RS10360	ECOK1_1987	.
1933	NC_017628.1	RefSeq	gene	2015144	2015539	.	+	.	ID=gene-ECOK1_RS10365;Name=yecN;gbkey=Gene;gene=yecN;gene_biotype=protein_coding;locus_tag=ECOK1_RS10365;old_locus_tag=ECOK1_1988	gene-ECOK1_RS10365	yecN	Gene	yecN	protein_coding		ECOK1_RS10365	ECOK1_1988	.
1934	NC_017628.1	RefSeq	gene	2015580	2016323	.	+	.	ID=gene-ECOK1_RS10370;Name=cmoA;gbkey=Gene;gene=cmoA;gene_biotype=protein_coding;locus_tag=ECOK1_RS10370;old_locus_tag=ECOK1_1989	gene-ECOK1_RS10370	cmoA	Gene	cmoA	protein_coding		ECOK1_RS10370	ECOK1_1989	.
1935	NC_017628.1	RefSeq	gene	2016320	2017291	.	+	.	ID=gene-ECOK1_RS10375;Name=cmoB;gbkey=Gene;gene=cmoB;gene_biotype=protein_coding;locus_tag=ECOK1_RS10375;old_locus_tag=ECOK1_1990	gene-ECOK1_RS10375	cmoB	Gene	cmoB	protein_coding		ECOK1_RS10375	ECOK1_1990	.
1936	NC_017628.1	RefSeq	gene	2017456	2019885	.	-	.	ID=gene-ECOK1_RS10380;Name=torZ;gbkey=Gene;gene=torZ;gene_biotype=protein_coding;locus_tag=ECOK1_RS10380;old_locus_tag=ECOK1_1991	gene-ECOK1_RS10380	torZ	Gene	torZ	protein_coding		ECOK1_RS10380	ECOK1_1991	.
1937	NC_017628.1	RefSeq	gene	2019910	2021010	.	-	.	ID=gene-ECOK1_RS10385;Name=torY;gbkey=Gene;gene=torY;gene_biotype=protein_coding;locus_tag=ECOK1_RS10385;old_locus_tag=ECOK1_1992	gene-ECOK1_RS10385	torY	Gene	torY	protein_coding		ECOK1_RS10385	ECOK1_1992	.
