	chrom	start	end	Name	gieStain
2918	NC_017628.1	3069402	3070898	ECOK1_RS15575	.
2919	NC_017628.1	3070882	3071052	ECOK1_RS15580	.
2920	NC_017628.1	3071061	3071621	ECOK1_RS15585	.
2921	NC_017628.1	3071618	3072124	ECOK1_RS15590	.
2922	NC_017628.1	3072099	3072509	ECOK1_RS15595	.
2923	NC_017628.1	3072506	3072829	ECOK1_RS15600	.
2924	NC_017628.1	3072832	3073032	ECOK1_RS15605	.
2925	NC_017628.1	3073082	3074287	ECOK1_RS15610	.
2926	NC_017628.1	3074302	3074952	ECOK1_RS15615	.
2927	NC_017628.1	3074930	3076171	ECOK1_RS15620	.
2928	NC_017628.1	3076171	3076353	ymfR	.
2929	NC_017628.1	3076365	3078098	ECOK1_RS15630	.
2930	NC_017628.1	3078095	3078589	ECOK1_RS15635	.
2931	NC_017628.1	3078715	3079065	ECOK1_RS15640	.
2932	NC_017628.1	3079714	3079938	ECOK1_RS15650	.
2933	NC_017628.1	3080036	3080473	ECOK1_RS15655	.
2934	NC_017628.1	3080470	3080946	ECOK1_RS15660	.
2935	NC_017628.1	3080933	3081238	ECOK1_RS15665	.
2936	NC_017628.1	3081390	3081725	ECOK1_RS15670	.
2937	NC_017628.1	3081911	3082663	ECOK1_RS15675	.
2938	NC_017628.1	3082677	3083666	ECOK1_RS15680	.
2939	NC_017628.1	3083674	3084471	ECOK1_RS15685	.
2940	NC_017628.1	3084491	3084880	ECOK1_RS15690	.
2941	NC_017628.1	3084877	3085203	ECOK1_RS15695	.
2942	NC_017628.1	3085200	3085853	ECOK1_RS15700	.
2943	NC_017628.1	3085853	3086347	ECOK1_RS15705	.
2944	NC_017628.1	3086344	3087285	ECOK1_RS15710	.
2945	NC_017628.1	3087275	3087454	ECOK1_RS26940	.
2946	NC_017628.1	3087630	3088181	ymfL	.
2947	NC_017628.1	3088225	3088425	ECOK1_RS15725	.
2948	NC_017628.1	3088516	3089190	ECOK1_RS15730	.
2949	NC_017628.1	3089393	3089905	ECOK1_RS15735	.
2950	NC_017628.1	3090374	3090736	yfdP	.
2951	NC_017628.1	3090802	3091626	ECOK1_RS15745	.
2952	NC_017628.1	3091754	3092278	yfdR	.
2953	NC_017628.1	3092387	3093253	ECOK1_RS26955	.
2954	NC_017628.1	3093295	3093501	ECOK1_RS26960	.
2955	NC_017628.1	3093462	3094634	ECOK1_RS15755	.
2956	NC_017628.1	3094626	3095225	ECOK1_RS15760	.
2957	NC_017628.1	3095254	3095580	ECOK1_RS15765	.
2958	NC_017628.1	3095585	3096496	ECOK1_RS15770	.
2959	NC_017628.1	3097357	3098334	glaH	.
2960	NC_017628.1	3098354	3099622	lhgO	.
2961	NC_017628.1	3099645	3101093	gabD	.
2962	NC_017628.1	3101107	3102387	gabT	.
2963	NC_017628.1	3102625	3104025	gabP	.
2964	NC_017628.1	3104046	3104708	csiR	.
2965	NC_017628.1	3104709	3105158	kbp	.
2966	NC_017628.1	3105242	3105400	yqaE	.
2967	NC_017628.1	3105583	3105882	ygaV	.
2968	NC_017628.1	3105892	3106416	ygaP	.
2969	NC_017628.1	3106463	3106867	stpA	.
2970	NC_017628.1	3107535	3107969	alaE	.
2971	NC_017628.1	3108014	3108358	ygaC	.
2972	NC_017628.1	3108510	3108839	ygaM	.
2973	NC_017628.1	3108896	3110230	ECOK1_RS15850	.
2974	NC_017628.1	3110318	3110749	ECOK1_RS15855	.
2975	NC_017628.1	3110958	3111203	nrdH	.
2976	NC_017628.1	3111200	3111610	nrdI	.
2977	NC_017628.1	3111583	3113727	nrdE	.
2978	NC_017628.1	3113737	3114696	nrdF	.
2979	NC_017628.1	3115052	3116254	proV	.
2980	NC_017628.1	3116247	3117311	proW	.
2981	NC_017628.1	3117369	3118361	proX	.
2982	NC_017628.1	3118553	3119737	ECOK1_RS15895	.
2983	NC_017628.1	3119861	3120598	ygaZ	.
2984	NC_017628.1	3120588	3120923	ygaH	.
2985	NC_017628.1	3121014	3121544	emrR	.
2986	NC_017628.1	3121671	3122843	emrA	.
2987	NC_017628.1	3122860	3124398	emrB	.
2988	NC_017628.1	3124656	3125363	ECOK1_RS15925	.
2989	NC_017628.1	3125360	3126472	ECOK1_RS15930	.
2990	NC_017628.1	3126523	3127038	luxS	.
2991	NC_017628.1	3127189	3128745	gshA	.
2992	NC_017628.1	3128818	3129246	yqaA	.
2993	NC_017628.1	3129243	3129809	yqaB	.
2994	NC_017628.1	3130090	3130166	ECOK1_RS15960	.
2995	NC_017628.1	3130230	3130306	ECOK1_RS15965	.
2996	NC_017628.1	3130370	3130446	ECOK1_RS15970	.
2997	NC_017628.1	3130511	3130587	ECOK1_RS15975	.
2998	NC_017628.1	3130591	3130683	ECOK1_RS15980	.
2999	NC_017628.1	3130999	3131184	csrA	.
3000	NC_017628.1	3131419	3134049	alaS	.
3001	NC_017628.1	3134177	3134677	recX	.
3002	NC_017628.1	3134746	3135807	recA	.
3003	NC_017628.1	3135887	3136384	pncC	.
3004	NC_017628.1	3136529	3137614	mltB	.
3005	NC_017628.1	3137871	3138434	srlA	.
3006	NC_017628.1	3138431	3139390	srlE	.
3007	NC_017628.1	3139401	3139772	srlB	.
3008	NC_017628.1	3139776	3140555	srlD	.
3009	NC_017628.1	3140661	3141020	gutM	.
3010	NC_017628.1	3141087	3141860	srlR	.
3011	NC_017628.1	3141853	3142818	gutQ	.
3012	NC_017628.1	3142815	3144329	norR	.
3013	NC_017628.1	3144516	3145955	norV	.
3014	NC_017628.1	3145952	3147085	norW	.
3015	NC_017628.1	3147309	3149561	hypF	.
3016	NC_017628.1	3149714	3150241	hydN	.
3017	NC_017628.1	3150390	3151400	ascG	.
3018	NC_017628.1	3151660	3153117	ascF	.
3019	NC_017628.1	3153126	3154550	ascB	.
3020	NC_017628.1	3154648	3155067	ECOK1_RS16095	.
3021	NC_017628.1	3155093	3155278	ECOK1_RS28525	.
3022	NC_017628.1	3155303	3155773	hycI	.
3023	NC_017628.1	3155766	3156176	hycH	.
3024	NC_017628.1	3156173	3156940	hycG	.
3025	NC_017628.1	3156940	3157482	hycF	.
3026	NC_017628.1	3157492	3159201	hycE	.
3027	NC_017628.1	3159219	3160142	hycD	.
3028	NC_017628.1	3160145	3161971	hycC	.
3029	NC_017628.1	3161968	3162579	hycB	.
3030	NC_017628.1	3162704	3163165	hycA	.
3031	NC_017628.1	3163377	3163727	hypA	.
3032	NC_017628.1	3163731	3164603	hypB	.
3033	NC_017628.1	3164594	3164866	hypC	.
3034	NC_017628.1	3164866	3165987	hypD	.
3035	NC_017628.1	3165984	3166994	hypE	.
3036	NC_017628.1	3167068	3169146	flhA	.
3037	NC_017628.1	3169191	3169619	ECOK1_RS16175	.
3038	NC_017628.1	3169658	3170002	ygbA	.
3039	NC_017628.1	3170288	3172849	mutS	.
3040	NC_017628.1	3172955	3173611	pphB	.
3041	NC_017628.1	3173662	3174429	ygbI	.
3042	NC_017628.1	3174625	3175533	ygbJ	.
3043	NC_017628.1	3175530	3176792	ygbK	.
3044	NC_017628.1	3176789	3177427	ygbL	.
3045	NC_017628.1	3177432	3178208	ygbM	.
3046	NC_017628.1	3178297	3179661	ygbN	.
3047	NC_017628.1	3179804	3180847	ECOK1_RS16225	.
3048	NC_017628.1	3181072	3181623	ECOK1_RS16230	.
3049	NC_017628.1	3182856	3183995	nlpD	.
3050	NC_017628.1	3184135	3184761	pcm	.
3051	NC_017628.1	3184755	3185516	surE	.
3052	NC_017628.1	3185497	3186546	truD	.
3053	NC_017628.1	3186543	3187022	ispF	.
3054	NC_017628.1	3187022	3187732	ispD	.
3055	NC_017628.1	3187751	3188062	ftsB	.
3056	NC_017628.1	3188255	3188578	ygbE	.
3057	NC_017628.1	3188628	3189233	cysC	.
3058	NC_017628.1	3189233	3190660	cysN	.
3059	NC_017628.1	3190662	3191570	cysD	.
3060	NC_017628.1	3191822	3192859	iap	.
3061	NC_017628.1	3192984	3193136	ECOK1_RS16300	.
3062	NC_017628.1	3193401	3194135	cysH	.
3063	NC_017628.1	3194209	3195921	cysI	.
3064	NC_017628.1	3195921	3197720	cysJ	.
3065	NC_017628.1	3198039	3198401	queD	.
3066	NC_017628.1	3198479	3199750	ygcN	.
3067	NC_017628.1	3199741	3200001	ygcO	.
3068	NC_017628.1	3200018	3200593	ygcP	.
3069	NC_017628.1	3200741	3201601	ygcQ	.
3070	NC_017628.1	3201598	3202377	ygcR	.
3071	NC_017628.1	3202355	3203764	ygcS	.
3072	NC_017628.1	3203786	3205240	ygcU	.
3073	NC_017628.1	3205310	3206095	ygcW	.
3074	NC_017628.1	3206414	3207691	yqcE	.
3075	NC_017628.1	3207718	3209196	ygcE	.
3076	NC_017628.1	3209670	3210341	queE	.
3077	NC_017628.1	3210514	3211122	ECOK1_RS16385	.
3078	NC_017628.1	3212044	3213192	ECOK1_RS16395	.
3079	NC_017628.1	3213189	3214091	ECOK1_RS16400	.
3080	NC_017628.1	3214151	3215449	eno	.
3081	NC_017628.1	3215537	3217174	pyrG	.
3082	NC_017628.1	3217402	3218193	mazG	.
3083	NC_017628.1	3218265	3218600	mazF	.
3084	NC_017628.1	3218600	3218848	mazE	.
3085	NC_017628.1	3218926	3221160	relA	.
3086	NC_017628.1	3221208	3222509	rlmD	.
3087	NC_017628.1	3222566	3225322	barA	.
3088	NC_017628.1	3225553	3226893	gudD	.
3089	NC_017628.1	3226914	3228254	gudX	.
3090	NC_017628.1	3228256	3229608	gudP	.
3091	NC_017628.1	3230042	3230491	yqcA	.
3092	NC_017628.1	3230509	3231291	truC	.
3093	NC_017628.1	3231291	3231620	yqcC	.
3094	NC_017628.1	3232242	3232787	syd	.
3095	NC_017628.1	3232855	3233703	queF	.
3096	NC_017628.1	3233815	3235179	ppnN	.
3097	NC_017628.1	3235736	3237025	sdaC	.
3098	NC_017628.1	3237083	3238450	sdaB	.
3099	NC_017628.1	3238562	3239317	xni	.
3100	NC_017628.1	3239422	3240570	fucO	.
3101	NC_017628.1	3240598	3241245	fucA	.
3102	NC_017628.1	3241792	3243108	fucP	.
3103	NC_017628.1	3243141	3244916	fucI	.
3104	NC_017628.1	3245025	3246443	fucK	.
3105	NC_017628.1	3246445	3246867	fucU	.
3106	NC_017628.1	3246925	3247656	fucR	.
3107	NC_017628.1	3247700	3248800	rlmM	.
3108	NC_017628.1	3248793	3249188	ygdD	.
3109	NC_017628.1	3249207	3250124	gcvA	.
3110	NC_017628.1	3250475	3250702	ygdI	.
3111	NC_017628.1	3250894	3252099	csdA	.
3112	NC_017628.1	3252099	3252542	csdE	.
3113	NC_017628.1	3252593	3253399	tcdA	.
3114	NC_017628.1	3253476	3254573	mltA	.
3115	NC_017628.1	3254782	3254858	ECOK1_RS16585	.
3116	NC_017628.1	3254892	3254968	ECOK1_RS16590	.
3117	NC_017628.1	3255002	3255078	ECOK1_RS16595	.
3118	NC_017628.1	3255714	3256214	tssB	.
3119	NC_017628.1	3256273	3257811	tssC	.
3120	NC_017628.1	3257829	3259166	tssK	.
3121	NC_017628.1	3259163	3259828	tssL	.
3122	NC_017628.1	3259841	3261493	ECOK1_RS16620	.
3123	NC_017628.1	3261551	3262042	ECOK1_RS16625	.
3124	NC_017628.1	3262234	3264879	tssH	.
3125	NC_017628.1	3264891	3267371	vgrG	.
3126	NC_017628.1	3267391	3269160	ECOK1_RS16640	.
3127	NC_017628.1	3269135	3269968	ECOK1_RS16645	.
3128	NC_017628.1	3269937	3270230	ECOK1_RS16650	.
3129	NC_017628.1	3270694	3270954	ECOK1_RS16655	.
3130	NC_017628.1	3270956	3272092	ECOK1_RS16660	.
3131	NC_017628.1	3272102	3275455	ECOK1_RS16665	.
3132	NC_017628.1	3275448	3277058	tssA	.
3133	NC_017628.1	3277064	3278641	ECOK1_RS16675	.
3134	NC_017628.1	3278716	3279270	ECOK1_RS16680	.
3135	NC_017628.1	3279527	3279970	ECOK1_RS16685	.
3136	NC_017628.1	3280340	3282100	tssF	.
3137	NC_017628.1	3282064	3283143	tssG	.
3138	NC_017628.1	3283124	3283660	tssJ	.
3139	NC_017628.1	3283664	3284092	tssE	.
3140	NC_017628.1	3284092	3285468	ECOK1_RS16710	.
3141	NC_017628.1	3285770	3286717	ECOK1_RS16715	.
3142	NC_017628.1	3286789	3287385	ECOK1_RS16720	.
3143	NC_017628.1	3287388	3288563	ECOK1_RS16725	.
3144	NC_017628.1	3288563	3290143	ECOK1_RS16730	.
3145	NC_017628.1	3290175	3290999	ECOK1_RS16735	.
3146	NC_017628.1	3291257	3292510	amiC	.
3147	NC_017628.1	3292742	3294073	argA	.
3148	NC_017628.1	3294135	3295961	recD	.
3149	NC_017628.1	3295961	3299503	recB	.
3150	NC_017628.1	3299496	3302384	ptrA	.
3151	NC_017628.1	3302560	3305928	recC	.
3152	NC_017628.1	3305941	3306264	ppdC	.
3153	NC_017628.1	3306249	3306656	ygdB	.
3154	NC_017628.1	3306653	3307216	ppdB	.
3155	NC_017628.1	3307207	3307677	ppdA	.
3156	NC_017628.1	3307862	3308656	thyA	.
3157	NC_017628.1	3308663	3309538	lgt	.
3158	NC_017628.1	3309689	3311935	ptsP	.
3159	NC_017628.1	3311948	3312478	rppH	.
3160	NC_017628.1	3312831	3312977	ygdT	.
3161	NC_017628.1	3313163	3313852	mutH	.
3162	NC_017628.1	3313921	3314634	ygdQ	.
3163	NC_017628.1	3314772	3314990	ygdR	.
3164	NC_017628.1	3315098	3316138	tas	.
3165	NC_017628.1	3316170	3317363	lplT	.
3166	NC_017628.1	3317356	3319515	aas	.
3167	NC_017628.1	3320101	3321132	galR	.
3168	NC_017628.1	3321139	3322401	lysA	.
3169	NC_017628.1	3322523	3323458	lysR	.
3170	NC_017628.1	3323445	3324137	ygeA	.
3171	NC_017628.1	3324266	3325684	araE	.
3172	NC_017628.1	3325999	3326760	kduD	.
3173	NC_017628.1	3326790	3327626	kduI	.
3174	NC_017628.1	3327913	3329094	yqeF	.
3175	NC_017628.1	3329349	3330578	yqeG	.
3176	NC_017628.1	3330895	3330968	ECOK1_RS16895	.
3177	NC_017628.1	3331047	3331802	actS	.
3178	NC_017628.1	3332216	3334513	xdhA	.
3179	NC_017628.1	3334524	3335402	xdhB	.
3180	NC_017628.1	3335399	3335878	xdhC	.
3181	NC_017628.1	3335918	3337696	ygeV	.
3182	NC_017628.1	3338175	3339362	ygeW	.
3183	NC_017628.1	3339420	3340616	dpaL	.
3184	NC_017628.1	3340674	3341885	ygeY	.
3185	NC_017628.1	3341938	3343323	hyuA	.
3186	NC_017628.1	3343371	3344303	arcC	.
3187	NC_017628.1	3344344	3345969	yqeB	.
3188	NC_017628.1	3346017	3346787	yqeC	.
3189	NC_017628.1	3346891	3347469	mocA	.
3190	NC_017628.1	3347791	3350889	ygfK	.
3191	NC_017628.1	3350892	3352220	ssnA	.
3192	NC_017628.1	3352271	3353050	ygfM	.
3193	NC_017628.1	3353047	3355917	xdhD	.
3194	NC_017628.1	3356082	3357482	xanQ	.
3195	NC_017628.1	3357500	3358816	guaD	.
3196	NC_017628.1	3358852	3360219	ghxQ	.
3197	NC_017628.1	3360255	3360743	ygfS	.
3198	NC_017628.1	3360743	3362662	ygfT	.
3199	NC_017628.1	3363098	3364546	uacT	.
3200	NC_017628.1	3364548	3364673	yqfG	.
3201	NC_017628.1	3364670	3364741	ECOK1_RS28545	.
3202	NC_017628.1	3364796	3365344	idi	.
3203	NC_017628.1	3365387	3366904	lysS	.
3204	NC_017628.1	3366914	3368012	prfB	.
3205	NC_017628.1	3368103	3369836	recJ	.
3206	NC_017628.1	3369842	3370552	dsbC	.
3207	NC_017628.1	3370577	3371473	xerD	.
3208	NC_017628.1	3371585	3372106	fldB	.
3209	NC_017628.1	3372146	3372553	ygfX	.
3210	NC_017628.1	3372534	3372800	sdhE	.
3211	NC_017628.1	3373043	3374023	ygfZ	.
3212	NC_017628.1	3374100	3374759	yqfA	.
3213	NC_017628.1	3374923	3375234	yqfB	.
3214	NC_017628.1	3375279	3376712	bglA	.
3215	NC_017628.1	3376878	3379751	gcvP	.
3216	NC_017628.1	3379869	3380258	gcvH	.
3217	NC_017628.1	3380282	3381376	gcvT	.
3218	NC_017628.1	3381667	3381750	ECOK1_RS28550	.
3219	NC_017628.1	3381824	3383026	ubiI	.
3220	NC_017628.1	3383049	3384227	ubiH	.
3221	NC_017628.1	3384224	3385549	pepP	.
3222	NC_017628.1	3385575	3386153	ygfB	.
3223	NC_017628.1	3386321	3386650	zapA	.
3224	NC_017628.1	3386692	3386875	ssrS	.
3225	NC_017628.1	3386896	3387498	fau	.
3226	NC_017628.1	3387600	3387659	ibsC	.
3227	NC_017628.1	3387888	3389120	serA	.
3228	NC_017628.1	3389376	3390035	rpiA	.
3229	NC_017628.1	3390091	3390321	ECOK1_RS17145	.
3230	NC_017628.1	3390462	3391355	argP	.
3231	NC_017628.1	3391558	3392613	ECOK1_RS17155	.
3232	NC_017628.1	3392610	3393506	ygfI	.
3233	NC_017628.1	3393664	3394404	yggE	.
3234	NC_017628.1	3394497	3395129	argO	.
3235	NC_017628.1	3395268	3396128	mscS	.
3236	NC_017628.1	3396319	3397398	fbaA	.
3237	NC_017628.1	3397613	3398776	pgk	.
3238	NC_017628.1	3398826	3399845	epd	.
3239	NC_017628.1	3400217	3400648	ECOK1_RS17195	.
3240	NC_017628.1	3400671	3401249	ECOK1_RS17200	.
3241	NC_017628.1	3401250	3401957	ECOK1_RS17205	.
3242	NC_017628.1	3401945	3402622	ECOK1_RS17210	.
3243	NC_017628.1	3402616	3403293	ECOK1_RS17215	.
3244	NC_017628.1	3403265	3403978	ECOK1_RS17220	.
3245	NC_017628.1	3403975	3404484	fumE	.
3246	NC_017628.1	3404818	3406095	yggP	.
3247	NC_017628.1	3406110	3407498	cmtA	.
3248	NC_017628.1	3407526	3407969	cmtB	.
3249	NC_017628.1	3408346	3409254	ECOK1_RS17250	.
3250	NC_017628.1	3409474	3411465	tkt	.
3251	NC_017628.1	3411743	3412501	loiP	.
3252	NC_017628.1	3412705	3413625	speB	.
3253	NC_017628.1	3413761	3414492	ECOK1_RS17270	.
3254	NC_017628.1	3414638	3416614	speA	.
3255	NC_017628.1	3416623	3416754	yqgB	.
3256	NC_017628.1	3416848	3416991	yqgG	.
3257	NC_017628.1	3417102	3417353	yqgD	.
3258	NC_017628.1	3417409	3418563	metK	.
3259	NC_017628.1	3419000	3420394	galP	.
3260	NC_017628.1	3420471	3420968	yggI	.
3261	NC_017628.1	3421063	3421770	endA	.
3262	NC_017628.1	3421850	3422581	rsmE	.
3263	NC_017628.1	3422594	3423544	gshB	.
3264	NC_017628.1	3423653	3424216	yqgE	.
3265	NC_017628.1	3424216	3424632	ruvX	.
3266	NC_017628.1	3424806	3425786	yggR	.
3267	NC_017628.1	3425804	3426508	yggS	.
3268	NC_017628.1	3426526	3427092	yggT	.
3269	NC_017628.1	3427089	3427379	yggU	.
3270	NC_017628.1	3427387	3427980	rdgB	.
3271	NC_017628.1	3427973	3429109	hemW	.
3272	NC_017628.1	3429178	3430185	yggM	.
3273	NC_017628.1	3430302	3431348	ansB	.
3274	NC_017628.1	3431524	3432243	yggN	.
3275	NC_017628.1	3432427	3432753	yggL	.
3276	NC_017628.1	3432753	3433472	trmB	.
3277	NC_017628.1	3433633	3434685	mutY	.
3278	NC_017628.1	3434713	3434988	yggX	.
3279	NC_017628.1	3435053	3436132	mltC	.
3280	NC_017628.1	3436334	3437590	nupG	.
3281	NC_017628.1	3437639	3439774	speC	.
3282	NC_017628.1	3439937	3440020	ECOK1_RS29180	.
3283	NC_017628.1	3440173	3440880	yqgA	.
3284	NC_017628.1	3440986	3441061	ECOK1_RS17425	.
3285	NC_017628.1	3442251	3443234	ECOK1_RS17435	.
3286	NC_017628.1	3443306	3444454	ECOK1_RS17440	.
3287	NC_017628.1	3444478	3446154	ECOK1_RS17445	.
3288	NC_017628.1	3446164	3446904	kdsB	.
3289	NC_017628.1	3446901	3448928	ECOK1_RS17455	.
3290	NC_017628.1	3448963	3450168	ECOK1_RS17460	.
3291	NC_017628.1	3450318	3451547	ECOK1_RS17465	.
3292	NC_017628.1	3451537	3452685	ECOK1_RS17470	.
3293	NC_017628.1	3452678	3453853	neuC	.
3294	NC_017628.1	3453850	3455106	ECOK1_RS17480	.
3295	NC_017628.1	3455106	3456146	neuB	.
3296	NC_017628.1	3456143	3456766	ECOK1_RS17490	.
3297	NC_017628.1	3456816	3457475	ECOK1_RS17495	.
3298	NC_017628.1	3457472	3458248	ECOK1_RS17500	.
3299	NC_017628.1	3459306	3459842	yghD	.
3300	NC_017628.1	3459844	3461022	gspL	.
3301	NC_017628.1	3461019	3461996	gspK	.
3302	NC_017628.1	3461993	3462598	gspJ	.
3303	NC_017628.1	3462595	3462966	gspI	.
3304	NC_017628.1	3462963	3463526	gspH	.
3305	NC_017628.1	3463530	3463985	gspG	.
3306	NC_017628.1	3464002	3465225	gspF	.
3307	NC_017628.1	3465225	3466718	gspE	.
3308	NC_017628.1	3466718	3468778	gspD	.
3309	NC_017628.1	3468808	3469767	gspC	.
3310	NC_017628.1	3469785	3470195	gspS2	.
3311	NC_017628.1	3470261	3471070	pppA	.
3312	NC_017628.1	3471234	3475796	sslE	.
3313	NC_017628.1	3476280	3477962	glcA	.
3314	NC_017628.1	3478318	3480489	glcB	.
3315	NC_017628.1	3480511	3480915	glcG	.
3316	NC_017628.1	3480920	3482143	glcF	.
3317	NC_017628.1	3482154	3483206	glcE	.
3318	NC_017628.1	3483206	3484705	glcD	.
3319	NC_017628.1	3484956	3485720	glcC	.
3320	NC_017628.1	3485727	3486869	yghO	.
3321	NC_017628.1	3487240	3488964	ECOK1_RS17620	.
3322	NC_017628.1	3488961	3489875	ECOK1_RS17625	.
3323	NC_017628.1	3489907	3490155	ECOK1_RS17630	.
3324	NC_017628.1	3490155	3491327	ECOK1_RS17635	.
3325	NC_017628.1	3491362	3492441	lptG	.
3326	NC_017628.1	3492438	3493508	lptF	.
3327	NC_017628.1	3493539	3494099	ECOK1_RS17650	.
3328	NC_017628.1	3494099	3494935	ECOK1_RS17655	.
3329	NC_017628.1	3494935	3496284	ECOK1_RS17660	.
3330	NC_017628.1	3496330	3497088	ECOK1_RS17665	.
3331	NC_017628.1	3497120	3497833	yghS	.
3332	NC_017628.1	3498008	3498700	yghT	.
3333	NC_017628.1	3498749	3500248	pitB	.
3334	NC_017628.1	3500540	3502399	gss	.
3335	NC_017628.1	3502604	3503470	yghU	.
3336	NC_017628.1	3503603	3503851	hybG	.
3337	NC_017628.1	3503864	3504205	hypA	.
3338	NC_017628.1	3504198	3504686	hybE	.
3339	NC_017628.1	3504679	3505173	hybD	.
3340	NC_017628.1	3505173	3506876	hybC	.
3341	NC_017628.1	3506873	3508051	hybB	.
3342	NC_017628.1	3508041	3509027	hybA	.
3343	NC_017628.1	3509030	3510148	hybO	.
3344	NC_017628.1	3510337	3510624	yghW	.
3345	NC_017628.1	3510743	3511630	yghX	.
3346	NC_017628.1	3511787	3512827	gpr	.
3347	NC_017628.1	3512867	3513361	yqhA	.
3348	NC_017628.1	3513552	3514436	yghA	.
3349	NC_017628.1	3514475	3514900	exbD	.
3350	NC_017628.1	3514907	3515641	exbB	.
3351	NC_017628.1	3515894	3517081	metC	.
3352	NC_017628.1	3517221	3517880	yghB	.
3353	NC_017628.1	3517920	3518819	yqhC	.
3354	NC_017628.1	3519013	3520176	yqhD	.
3355	NC_017628.1	3520281	3521108	dkgA	.
3356	NC_017628.1	3521308	3522234	yqhG	.
3357	NC_017628.1	3522285	3522542	yqhH	.
3358	NC_017628.1	3522584	3524803	ygiQ	.
3359	NC_017628.1	3525055	3525804	ECOK1_RS17825	.
3360	NC_017628.1	3526127	3527599	ECOK1_RS17830	.
3361	NC_017628.1	3527596	3528612	ECOK1_RS17835	.
3362	NC_017628.1	3528623	3529633	ECOK1_RS17840	.
3363	NC_017628.1	3529706	3530689	ECOK1_RS17845	.
3364	NC_017628.1	3530731	3531213	ECOK1_RS17850	.
3365	NC_017628.1	3531224	3532528	ECOK1_RS17855	.
3366	NC_017628.1	3532599	3534011	ftsP	.
3367	NC_017628.1	3534086	3534823	plsC	.
3368	NC_017628.1	3535058	3537316	parC	.
3369	NC_017628.1	3537454	3539061	ygiS	.
3370	NC_017628.1	3539170	3539652	ygiV	.
3371	NC_017628.1	3539705	3540097	ygiW	.
3372	NC_017628.1	3540249	3540908	qseB	.
3373	NC_017628.1	3540905	3542254	qseC	.
3374	NC_017628.1	3542639	3543349	ECOK1_RS29185	.
3375	NC_017628.1	3543352	3543831	ECOK1_RS29190	.
3376	NC_017628.1	3544081	3544662	mdaB	.
3377	NC_017628.1	3544693	3545007	ygiN	.
3378	NC_017628.1	3545052	3545939	ECOK1_RS17925	.
3379	NC_017628.1	3545936	3546883	ECOK1_RS17930	.
3380	NC_017628.1	3546894	3547931	ECOK1_RS17935	.
3381	NC_017628.1	3547940	3548923	ECOK1_RS17940	.
3382	NC_017628.1	3548920	3549729	ECOK1_RS17945	.
3383	NC_017628.1	3550103	3552244	ECOK1_RS17950	.
3384	NC_017628.1	3552308	3554200	parE	.
3385	NC_017628.1	3554229	3554810	yqiA	.
3386	NC_017628.1	3554810	3555637	cpdA	.
3387	NC_017628.1	3555662	3556084	yqiB	.
3388	NC_017628.1	3556085	3556714	nudF	.
3389	NC_017628.1	3556919	3558400	tolC	.
3390	NC_017628.1	3558548	3559219	ygiB	.
3391	NC_017628.1	3559225	3560385	ygiC	.
3392	NC_017628.1	3560870	3562666	ECOK1_RS18000	.
3393	NC_017628.1	3562684	3563352	ECOK1_RS18005	.
3394	NC_017628.1	3563367	3564038	dsbI	.
3395	NC_017628.1	3564084	3564872	ygiD	.
3396	NC_017628.1	3565015	3565788	zupT	.
3397	NC_017628.1	3565850	3566020	ECOK1_RS28840	.
3398	NC_017628.1	3566592	3567155	ECOK1_RS18030	.
3399	NC_017628.1	3567242	3569764	ECOK1_RS18035	.
3400	NC_017628.1	3569780	3570520	ECOK1_RS18040	.
3401	NC_017628.1	3570517	3571566	ECOK1_RS18045	.
3402	NC_017628.1	3571620	3572273	ribB	.
3403	NC_017628.1	3572647	3572946	ubiK	.
3404	NC_017628.1	3572981	3573181	glgS	.
3405	NC_017628.1	3573451	3574080	yqiJ	.
3406	NC_017628.1	3574107	3575768	yqiK	.
3407	NC_017628.1	3576008	3576067	ibsE	.
3408	NC_017628.1	3576187	3577620	hldE	.
3409	NC_017628.1	3577668	3580508	glnE	.
3410	NC_017628.1	3580531	3581832	ygiF	.
3411	NC_017628.1	3582074	3582694	ygiM	.
3412	NC_017628.1	3582758	3583996	cca	.
3413	NC_017628.1	3584184	3585005	bacA	.
3414	NC_017628.1	3585096	3585464	folB	.
3415	NC_017628.1	3585569	3586186	plsY	.
3416	NC_017628.1	3586199	3587131	ttdR	.
3417	NC_017628.1	3587338	3588249	ttdA	.
3418	NC_017628.1	3588246	3588851	ttdB	.
3419	NC_017628.1	3588899	3590362	ttdT	.
3420	NC_017628.1	3590405	3591418	tsaD	.
3421	NC_017628.1	3591656	3591871	rpsU	.
3422	NC_017628.1	3591982	3593727	dnaG	.
3423	NC_017628.1	3593922	3595763	rpoD	.
3424	NC_017628.1	3595842	3596348	mug	.
3425	NC_017628.1	3596473	3596548	ECOK1_RS18170	.
3426	NC_017628.1	3596602	3597366	nfeF	.
3427	NC_017628.1	3597643	3598266	nfeR	.
3428	NC_017628.1	3598420	3599940	aer	.
3429	NC_017628.1	3600358	3601737	ygjG	.
3430	NC_017628.1	3601779	3602111	ygjH	.
3431	NC_017628.1	3602330	3603313	ebgR	.
3432	NC_017628.1	3603497	3606589	ebgA	.
3433	NC_017628.1	3606586	3607035	ebgC	.
3434	NC_017628.1	3607098	3608531	ygjI	.
